customer_id,first_name,last_name,email,city,country,rental_id,rental_date,return_date,rental_duration_days,payment_id,amount,payment_date,film_id
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,8779,2005-07-29 20:15:00,2005-08-03 21:17:00,5,5481,2.99,2005-07-29 20:15:00,714
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,8830,2005-07-29 22:34:35,2005-08-05 20:12:35,7,5482,2.99,2005-07-29 22:34:35,380
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,8930,2005-07-30 02:28:38,2005-08-02 01:43:38,3,5483,0.99,2005-07-30 02:28:38,245
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,9057,2005-07-30 07:14:18,2005-08-01 05:10:18,2,5484,2.99,2005-07-30 07:14:18,690
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,9467,2005-07-30 22:45:34,2005-08-08 00:58:34,9,5485,8.99,2005-07-30 22:45:34,415
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,9751,2005-07-31 09:20:50,2005-08-01 05:34:50,1,5486,4.99,2005-07-31 09:20:50,7
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,10375,2005-08-01 06:26:22,2005-08-06 02:51:22,5,5487,2.99,2005-08-01 06:26:22,189
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,11210,2005-08-02 12:15:54,2005-08-04 16:18:54,2,5488,4.99,2005-08-02 12:15:54,92
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,11924,2005-08-17 16:22:05,2005-08-26 12:34:05,9,5489,4.99,2005-08-17 16:22:05,373
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,12801,2005-08-19 00:27:19,2005-08-26 03:10:19,7,5490,8.99,2005-08-19 00:27:19,214
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,13196,2005-08-19 14:40:32,2005-08-26 18:15:32,7,5491,4.99,2005-08-19 14:40:32,101
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,13528,2005-08-20 03:03:31,2005-08-26 03:09:31,6,5492,3.99,2005-08-20 03:03:31,402
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,14019,2005-08-20 20:59:15,2005-08-28 17:29:15,8,5493,3.99,2005-08-20 20:59:15,418
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,15095,2005-08-22 11:41:35,2005-08-25 16:44:35,3,5494,0.99,2005-08-22 11:41:35,109
202,carla,gutierrez,carla.gutierrez@sakilacustomer.org,bhusawal,india,15772,2005-08-23 13:22:56,2005-08-26 10:35:56,3,5495,4.99,2005-08-23 13:22:56,946
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,101,2005-05-25 17:17:04,2005-05-31 19:47:04,6,12611,6.99,2005-05-25 17:17:04,134
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,186,2005-05-26 05:32:52,2005-06-03 07:19:52,8,12612,4.99,2005-05-26 05:32:52,391
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,296,2005-05-26 20:35:19,2005-06-04 02:31:19,9,12613,6.99,2005-05-26 20:35:19,848
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,459,2005-05-27 20:00:04,2005-05-29 22:47:04,2,12614,0.99,2005-05-27 20:00:04,130
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,673,2005-05-28 22:07:30,2005-06-01 23:42:30,4,12615,0.99,2005-05-28 22:07:30,383
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,1229,2005-06-15 03:53:13,2005-06-18 04:09:13,3,12616,2.99,2005-06-15 03:53:13,463
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,1627,2005-06-16 07:51:09,2005-06-24 02:24:09,8,12617,8.99,2005-06-16 07:51:09,898
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,1821,2005-06-16 21:42:49,2005-06-20 16:25:49,4,12618,2.99,2005-06-16 21:42:49,705
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,1975,2005-06-17 09:32:10,2005-06-23 03:50:10,6,12619,2.99,2005-06-17 09:32:10,554
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,2462,2005-06-18 20:00:15,2005-06-21 21:54:15,3,12620,4.99,2005-06-18 20:00:15,465
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,2831,2005-06-19 21:17:06,2005-06-22 16:56:06,3,12621,0.99,2005-06-19 21:17:06,891
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,3724,2005-07-06 11:12:48,2005-07-14 14:41:48,8,12622,2.99,2005-07-06 11:12:48,790
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,3840,2005-07-06 16:30:59,2005-07-15 22:08:59,9,12623,5.99,2005-07-06 16:30:59,958
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,4184,2005-07-07 10:30:08,2005-07-14 12:56:08,7,12624,3.99,2005-07-07 10:30:08,228
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,4527,2005-07-08 03:20:10,2005-07-15 02:21:10,7,12625,3.99,2005-07-08 03:20:10,489
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,5285,2005-07-09 15:10:44,2005-07-16 13:02:44,7,12626,2.99,2005-07-09 15:10:44,147
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,6392,2005-07-11 22:25:19,2005-07-16 04:24:19,5,12627,0.99,2005-07-11 22:25:19,963
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,6581,2005-07-12 06:26:49,2005-07-14 05:07:49,2,12628,4.99,2005-07-12 06:26:49,460
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,6815,2005-07-12 18:14:10,2005-07-17 14:16:10,5,12629,5.99,2005-07-12 18:14:10,710
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,7292,2005-07-27 12:34:14,2005-08-01 18:16:14,5,12630,4.99,2005-07-27 12:34:14,174
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,7685,2005-07-28 03:13:00,2005-08-01 00:29:00,4,12631,0.99,2005-07-28 03:13:00,479
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,8423,2005-07-29 07:02:57,2005-08-06 04:59:57,8,12632,5.99,2005-07-29 07:02:57,42
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,8768,2005-07-29 19:43:02,2005-08-03 23:36:02,5,12633,6.99,2005-07-29 19:43:02,350
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,9598,2005-07-31 03:30:41,2005-08-04 03:54:41,4,12634,0.99,2005-07-31 03:30:41,245
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,9690,2005-07-31 07:06:29,2005-08-06 09:45:29,6,12635,6.99,2005-07-31 07:06:29,972
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,11257,2005-08-02 13:45:05,2005-08-11 16:37:05,9,12636,10.99,2005-08-02 13:45:05,21
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,11633,2005-08-17 04:30:09,2005-08-20 06:56:09,3,12637,4.99,2005-08-17 04:30:09,372
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,12026,2005-08-17 20:00:10,2005-08-26 01:54:10,9,12638,6.99,2005-08-17 20:00:10,344
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,13221,2005-08-19 15:45:47,2005-08-26 21:10:47,7,12639,3.99,2005-08-19 15:45:47,24
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,13417,2005-08-19 22:51:39,2005-08-23 03:34:39,4,12640,0.99,2005-08-19 22:51:39,18
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,14154,2005-08-21 02:30:00,2005-08-28 01:41:00,7,12641,4.99,2005-08-21 02:30:00,212
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,14210,2005-08-21 04:28:02,2005-08-24 02:14:02,3,12642,4.99,2005-08-21 04:28:02,408
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,14309,2005-08-21 07:44:17,2005-08-30 07:23:17,9,12643,9.99,2005-08-21 07:44:17,972
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,14313,2005-08-21 07:49:53,2005-08-30 05:52:53,9,12644,2.99,2005-08-21 07:49:53,743
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,14614,2005-08-21 18:03:51,2005-08-30 13:37:51,9,12645,9.99,2005-08-21 18:03:51,670
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,15435,2005-08-23 00:28:19,2005-08-26 00:44:19,3,12646,4.99,2005-08-23 00:28:19,456
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,15522,2005-08-23 03:32:31,2005-08-30 02:17:31,7,12647,1.99,2005-08-23 03:32:31,524
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,15836,2005-08-23 15:29:17,2005-08-26 11:44:17,3,12648,2.99,2005-08-23 15:29:17,58
468,tim,cary,tim.cary@sakilacustomer.org,bijapur,india,16044,2005-08-23 22:24:39,2005-08-25 04:08:39,2,12649,0.99,2005-08-23 22:24:39,290
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,280,2005-05-26 18:36:58,2005-05-27 23:42:58,1,4516,2.99,2005-05-26 18:36:58,413
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,365,2005-05-27 07:31:20,2005-06-04 04:46:20,8,4517,2.99,2005-05-27 07:31:20,634
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,927,2005-05-30 12:16:40,2005-05-31 16:20:40,1,4518,4.99,2005-05-30 12:16:40,255
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,1416,2005-06-15 17:44:57,2005-06-22 20:53:57,7,4519,3.99,2005-06-15 17:44:57,835
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,1509,2005-06-15 22:35:53,2005-06-23 17:09:53,8,4520,5.99,2005-06-15 22:35:53,142
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,2381,2005-06-18 15:00:30,2005-06-22 11:38:30,4,4521,5.99,2005-06-18 15:00:30,327
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,3518,2005-07-06 00:56:03,2005-07-14 02:27:03,8,4522,4.99,2005-07-06 00:56:03,550
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,4493,2005-07-08 01:40:24,2005-07-09 02:17:24,1,4523,0.99,2005-07-08 01:40:24,301
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,5131,2005-07-09 07:35:03,2005-07-10 06:05:03,1,4524,0.99,2005-07-09 07:35:03,697
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,5178,2005-07-09 09:59:52,2005-07-18 13:01:52,9,4525,4.99,2005-07-09 09:59:52,380
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,5191,2005-07-09 10:26:48,2005-07-10 15:52:48,1,4526,0.99,2005-07-09 10:26:48,461
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,5413,2005-07-09 20:28:42,2005-07-10 19:23:42,1,4527,4.99,2005-07-09 20:28:42,446
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,5781,2005-07-10 13:49:30,2005-07-11 12:11:30,1,4528,2.99,2005-07-10 13:49:30,700
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,6269,2005-07-11 15:58:43,2005-07-13 13:25:43,2,4529,4.99,2005-07-11 15:58:43,854
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,7608,2005-07-28 00:08:36,2005-07-28 18:13:36,0,4530,4.99,2005-07-28 00:08:36,278
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,8092,2005-07-28 18:28:07,2005-07-30 19:17:07,2,4531,2.99,2005-07-28 18:28:07,443
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,8227,2005-07-29 00:02:22,2005-07-31 04:05:22,2,4532,4.99,2005-07-29 00:02:22,60
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,8318,2005-07-29 03:44:30,2005-07-30 05:03:30,1,4533,2.99,2005-07-29 03:44:30,987
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,8793,2005-07-29 20:57:22,2005-08-02 01:40:22,4,4534,0.99,2005-07-29 20:57:22,395
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,8864,2005-07-29 23:52:12,2005-07-30 22:12:12,1,4535,0.99,2005-07-29 23:52:12,504
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,9563,2005-07-31 02:28:39,2005-08-05 22:10:39,5,4536,4.99,2005-07-31 02:28:39,844
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,10285,2005-08-01 03:35:11,2005-08-05 03:55:11,4,4537,3.99,2005-08-01 03:35:11,987
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,12642,2005-08-18 18:19:16,2005-08-20 17:30:16,2,4538,4.99,2005-08-18 18:19:16,451
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,12717,2005-08-18 21:15:40,2005-08-20 00:59:40,2,4539,4.99,2005-08-18 21:15:40,776
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,12978,2005-08-19 06:57:27,2005-08-20 09:10:27,1,4540,4.99,2005-08-19 06:57:27,715
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,13825,2005-08-20 13:43:22,2005-08-29 19:13:22,9,4541,6.99,2005-08-20 13:43:22,462
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,13870,2005-08-20 15:09:16,2005-08-28 10:00:16,8,4542,1.99,2005-08-20 15:09:16,122
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,15003,2005-08-22 08:11:24,2005-08-28 08:49:24,6,4543,3.99,2005-08-22 08:11:24,873
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,15050,2005-08-22 10:07:52,2005-08-23 04:45:52,1,4544,0.99,2005-08-22 10:07:52,863
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,15478,2005-08-23 01:50:31,2005-08-27 21:40:31,4,4545,0.99,2005-08-23 01:50:31,996
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,15530,2005-08-23 03:50:48,2005-08-28 22:17:48,5,4546,4.99,2005-08-23 03:50:48,32
167,sally,pierce,sally.pierce@sakilacustomer.org,chandrapur,india,15915,2005-08-23 17:52:01,2005-08-24 20:40:01,1,4547,4.99,2005-08-23 17:52:01,779
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,22,2005-05-25 02:19:23,2005-05-26 04:52:23,1,13711,4.99,2005-05-25 02:19:23,159
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,831,2005-05-29 22:50:25,2005-06-06 02:27:25,8,13712,8.99,2005-05-29 22:50:25,854
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,1267,2005-06-15 07:21:21,2005-06-17 08:12:21,2,13713,2.99,2005-06-15 07:21:21,923
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,2919,2005-06-20 04:10:16,2005-06-27 06:34:16,7,13714,4.99,2005-06-20 04:10:16,621
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,4139,2005-07-07 08:17:35,2005-07-14 14:01:35,7,13715,1.99,2005-07-07 08:17:35,454
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,4266,2005-07-07 14:34:50,2005-07-08 09:23:50,1,13716,4.99,2005-07-07 14:34:50,346
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,4832,2005-07-08 18:07:05,2005-07-10 19:37:05,2,13717,2.99,2005-07-08 18:07:05,399
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,5008,2005-07-09 01:31:42,2005-07-11 22:34:42,2,13718,2.99,2005-07-09 01:31:42,180
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,6591,2005-07-12 07:13:46,2005-07-16 05:15:46,4,13719,5.99,2005-07-12 07:13:46,624
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,7848,2005-07-28 09:24:31,2005-08-05 05:11:31,8,13720,6.99,2005-07-28 09:24:31,35
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,8114,2005-07-28 19:14:06,2005-08-05 13:16:06,8,13721,8.99,2005-07-28 19:14:06,177
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,8214,2005-07-28 23:37:57,2005-08-07 00:29:57,10,13722,5.99,2005-07-28 23:37:57,78
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,8240,2005-07-29 00:33:32,2005-08-05 21:25:32,7,13723,0.99,2005-07-29 00:33:32,430
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,10189,2005-08-01 00:25:00,2005-08-03 06:01:00,2,13724,4.99,2005-08-01 00:25:00,134
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,10988,2005-08-02 04:38:17,2005-08-09 00:09:17,7,13725,5.99,2005-08-02 04:38:17,255
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,11814,2005-08-17 12:09:20,2005-08-25 16:56:20,8,13726,6.99,2005-08-17 12:09:20,759
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,12109,2005-08-17 22:58:35,2005-08-25 19:44:35,8,13727,4.99,2005-08-17 22:58:35,311
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,14045,2005-08-20 21:50:11,2005-08-25 19:03:11,5,13728,4.99,2005-08-20 21:50:11,661
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,14994,2005-08-22 07:52:24,2005-08-26 09:57:24,4,13729,5.99,2005-08-22 07:52:24,350
509,raul,fortier,raul.fortier@sakilacustomer.org,chapra,india,15965,2005-08-23 19:46:39,2005-08-24 20:08:39,1,13730,2.99,2005-08-23 19:46:39,756
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,957,2005-05-30 17:53:29,2005-06-03 15:31:29,4,11865,4.99,2005-05-30 17:53:29,968
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,4301,2005-07-07 16:37:23,2005-07-11 18:05:23,4,11866,2.99,2005-07-07 16:37:23,356
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,4946,2005-07-08 22:46:23,2005-07-16 17:19:23,8,11867,7.99,2005-07-08 22:46:23,61
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,5423,2005-07-09 20:56:48,2005-07-17 14:58:48,8,11868,2.99,2005-07-09 20:56:48,425
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,5594,2005-07-10 04:33:36,2005-07-12 08:13:36,2,11869,0.99,2005-07-10 04:33:36,12
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,5731,2005-07-10 11:31:52,2005-07-14 11:44:52,4,11870,2.99,2005-07-10 11:31:52,649
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,5782,2005-07-10 13:52:56,2005-07-15 09:32:56,5,11871,0.99,2005-07-10 13:52:56,552
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,7585,2005-07-27 23:18:22,2005-07-30 23:08:22,3,11872,4.99,2005-07-27 23:18:22,103
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,7614,2005-07-28 00:14:38,2005-07-29 18:18:38,1,11873,0.99,2005-07-28 00:14:38,762
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,7806,2005-07-28 07:58:17,2005-08-06 10:15:17,9,11874,9.99,2005-07-28 07:58:17,941
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,9001,2005-07-30 04:59:41,2005-07-31 08:56:41,1,11875,4.99,2005-07-30 04:59:41,805
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,9195,2005-07-30 12:29:43,2005-08-04 12:35:43,5,11876,2.99,2005-07-30 12:29:43,209
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,9547,2005-07-31 01:52:34,2005-08-03 23:12:34,3,11877,4.99,2005-07-31 01:52:34,527
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,12403,2005-08-18 09:31:05,2005-08-23 09:54:05,5,11878,6.99,2005-08-18 09:31:05,460
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,12850,2005-08-19 02:08:06,2005-08-20 21:06:06,1,11879,0.99,2005-08-19 02:08:06,395
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,13384,2005-08-19 21:38:51,2005-08-23 17:55:51,4,11880,4.99,2005-08-19 21:38:51,320
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,13779,2005-08-20 12:03:54,2005-08-28 15:24:54,8,11881,2.99,2005-08-20 12:03:54,12
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,14555,2005-08-21 16:03:02,2005-08-23 14:18:02,2,11882,0.99,2005-08-21 16:03:02,418
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,14863,2005-08-22 02:57:04,2005-08-30 03:24:04,8,11883,7.99,2005-08-22 02:57:04,170
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,15264,2005-08-22 18:27:38,2005-08-24 12:39:38,2,11884,0.99,2005-08-22 18:27:38,974
440,bernard,colby,bernard.colby@sakilacustomer.org,dhule (dhulia),india,15925,2005-08-23 18:15:06,2005-08-26 18:09:06,3,11885,4.99,2005-08-23 18:15:06,745
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,217,2005-05-26 09:24:26,2005-05-31 03:24:26,5,3254,4.99,2005-05-26 09:24:26,961
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,1634,2005-06-16 08:16:05,2005-06-17 04:49:05,1,3255,2.99,2005-06-16 08:16:05,869
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,1833,2005-06-16 22:45:03,2005-06-20 22:02:03,4,3256,1.99,2005-06-16 22:45:03,295
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,5670,2005-07-10 08:14:52,2005-07-14 04:13:52,4,3257,0.99,2005-07-10 08:14:52,132
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,6780,2005-07-12 16:18:12,2005-07-13 17:56:12,1,3258,4.99,2005-07-12 16:18:12,277
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,7114,2005-07-27 05:42:13,2005-07-29 01:59:13,2,3259,0.99,2005-07-27 05:42:13,850
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,7185,2005-07-27 08:23:54,2005-07-30 09:50:54,3,3260,0.99,2005-07-27 08:23:54,509
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,7298,2005-07-27 12:45:14,2005-07-30 07:02:14,3,3261,2.99,2005-07-27 12:45:14,361
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,8370,2005-07-29 05:16:21,2005-08-06 23:16:21,8,3262,6.99,2005-07-29 05:16:21,268
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,8788,2005-07-29 20:46:44,2005-08-03 02:25:44,5,3263,1.99,2005-07-29 20:46:44,748
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,8875,2005-07-30 00:15:09,2005-08-04 02:54:09,5,3264,2.99,2005-07-30 00:15:09,285
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,8969,2005-07-30 04:00:19,2005-08-06 04:39:19,7,3265,8.99,2005-07-30 04:00:19,444
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,10457,2005-08-01 09:17:34,2005-08-06 07:28:34,5,3266,5.99,2005-08-01 09:17:34,670
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,11720,2005-08-17 07:46:54,2005-08-26 04:19:54,9,3267,8.99,2005-08-17 07:46:54,372
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,12242,2005-08-18 03:37:31,2005-08-25 06:50:31,7,3268,1.99,2005-08-18 03:37:31,454
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,12428,2005-08-18 10:24:21,2005-08-24 05:12:21,6,3269,3.99,2005-08-18 10:24:21,816
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,12734,2005-08-18 22:04:52,2005-08-25 00:34:52,7,3270,1.99,2005-08-18 22:04:52,790
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,12881,2005-08-19 03:28:13,2005-08-25 05:25:13,6,3271,5.99,2005-08-19 03:28:13,313
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,12892,2005-08-19 03:46:34,2005-08-21 05:11:34,2,3272,0.99,2005-08-19 03:46:34,233
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,14138,2005-08-21 01:59:37,2005-08-30 01:17:37,9,3273,7.99,2005-08-21 01:59:37,274
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,14177,2005-08-21 03:11:33,2005-08-28 21:41:33,7,3274,4.99,2005-08-21 03:11:33,90
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,14412,2005-08-21 11:02:09,2005-08-29 06:44:09,8,3275,9.99,2005-08-21 11:02:09,48
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,14464,2005-08-21 12:52:54,2005-08-25 16:42:54,4,3276,2.99,2005-08-21 12:52:54,502
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,15114,2005-08-22 12:24:55,2005-08-31 17:06:55,9,3277,7.99,2005-08-22 12:24:55,544
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,15369,2005-08-22 21:58:06,2005-08-26 00:27:06,4,3278,0.99,2005-08-22 21:58:06,194
121,josephine,gomez,josephine.gomez@sakilacustomer.org,etawah,india,16041,2005-08-23 22:20:26,2005-08-25 20:14:26,2,3279,2.99,2005-08-23 22:20:26,895
192,laurie,lawrence,laurie.lawrence@sakilacustomer.org,firozabad,india,895,2005-05-30 08:50:43,2005-06-05 10:58:43,6,5196,1.99,2005-05-30 08:50:43,602
192,laurie,lawrence,laurie.lawrence@sakilacustomer.org,firozabad,india,2760,2005-06-19 17:16:33,2005-06-26 14:58:33,7,5197,3.99,2005-06-19 17:16:33,571
192,laurie,lawrence,laurie.lawrence@sakilacustomer.org,firozabad,india,3902,2005-07-06 19:25:18,2005-07-10 17:42:18,4,5198,2.99,2005-07-06 19:25:18,628
192,laurie,lawrence,laurie.lawrence@sakilacustomer.org,firozabad,india,4469,2005-07-08 00:18:32,2005-07-12 21:17:32,4,5199,4.99,2005-07-08 00:18:32,469
192,laurie,lawrence,laurie.lawrence@sakilacustomer.org,firozabad,india,5400,2005-07-09 19:56:40,2005-07-14 20:43:40,5,5200,2.99,2005-07-09 19:56:40,753
192,laurie,lawrence,laurie.lawrence@sakilacustomer.org,firozabad,india,6223,2005-07-11 13:27:09,2005-07-12 14:02:09,1,5201,0.99,2005-07-11 13:27:09,821
192,laurie,lawrence,laurie.lawrence@sakilacustomer.org,firozabad,india,6691,2005-07-12 12:26:38,2005-07-18 13:26:38,6,5202,0.99,2005-07-12 12:26:38,89
